OrderID,OrderDate,CustomerID,BookID,BookName,Author,BookCategory,PriceINR,Quantity,TotalINR,PaymentType,StoreLocation
O101723,7/5/2025 15:36,C6603,B1008,Crimson Stars - Vol 6,Priya Sharma,Non-Fiction,148.99,2,297.98,UPI,Mumbai
O101724,12/24/2023 15:15,C8890,B1068,Golden Rivers,Tara Roy,Romance,953.41,2,1906.82,NetBanking,Mumbai
O101725,12/30/2023 20:45,C7375,B1095,Wild Paths,Deepak Bose,Biography,1274.55,1,1274.55,Cash,Bengaluru
O101726,1/10/2025 21:03,C3369,B1014,Lost Dreams,Nisha Iyer,Non-Fiction,982.33,1,982.33,UPI,Hyderabad
O101727,6/4/2023 16:41,C3416,B1002,Gentle Rivers,Maya Das,Fiction,374.37,1,374.37,NetBanking,Hyderabad
O101728,3/22/2025 14:47,C5305,B1078,Gentle Dreams,Maya Das,Non-Fiction,944.65,1,944.65,Cash,Ahmedabad
O101729,10/11/2024 16:21,C2596,B1037,Crimson Skies,Saurav Mehta,Mystery,825.64,1,825.64,Cash,Bengaluru
O101730,3/6/2024 19:52,C3721,B1007,Silent Promises,Nisha Gupta,Romance,493.18,1,493.18,NetBanking,Bengaluru
O101731,8/3/2023 6:57,C1235,B1046,Lonely Echoes - Vol 10,Rohit Iyer,Fantasy,817.36,1,817.36,UPI,Hyderabad
O101732,11/6/2023 11:10,C9226,B1044,Midnight Garden,Tara Mehta,Fiction,882.99,1,882.99,Cash,Ahmedabad
O101733,2/28/2024 14:56,C6762,B1066,Secret Song,Saurav Das,Self-Help,1330.81,1,1330.81,UPI,Pune
O101734,2/22/2025 12:13,C2857,B1076,Gentle Memory - Vol 5,Meera Sharma,History,276.57,3,829.71,Card,Ahmedabad
O101735,1/18/2024 6:26,C3664,B1070,Silent Rivers,Amit Verma,Biography,180.77,1,180.77,NetBanking,Pune
O101736,5/15/2025 15:55,C5640,B1023,Hidden Garden,Karan Bose,Sci-Fi,843.84,1,843.84,Cash,Delhi
O101737,4/2/2023 23:39,C1269,B1009,Bright Rivers,Saurav Roy,Non-Fiction,1424.49,2,2848.98,NetBanking,Delhi
O101738,2/6/2025 22:42,C9924,B1055,Lost Garden - Vol 9,Ananya Iyer,Self-Help,742.71,3,2228.13,Cash,Ahmedabad
O101739,8/18/2024 1:11,C5749,B1088,Ancient Cities,Priya Iyer,History,295.06,1,295.06,NetBanking,Bengaluru
O101740,3/6/2025 16:33,C7243,B1111,Gentle Forest (112),Priya Gupta,Romance,1058.49,1,1058.49,Cash,Bengaluru
O101741,8/31/2025 4:31,C6744,B1022,Crimson Dreams,Neha Verma,Self-Help,1484.53,1,1484.53,NetBanking,Pune
O101742,1/8/2023 13:38,C4668,B1042,Ancient Sea,Amit Mehta,Biography,184.78,3,554.34,UPI,Chennai
O101743,11/11/2023 15:05,C4957,B1042,Ancient Sea,Amit Mehta,Sci-Fi,884.98,1,884.98,Cash,Pune
O101744,1/16/2023 0:57,C3512,B1059,Broken Memory,Amit Verma,Fiction,354.25,1,354.25,UPI,Hyderabad
O101745,6/24/2023 20:49,C8045,B1055,Lost Garden - Vol 9,Ananya Iyer,Fantasy,686.48,1,686.48,Card,Pune
O101746,9/23/2024 23:27,C7444,B1103,Broken Promises,Amit Khan,Romance,1020.45,1,1020.45,Cash,Pune
O101747,8/19/2025 23:09,C7396,B1067,Fading Promises,Meera Desai,Mystery,364.2,1,364.2,Card,Pune
O101748,6/13/2024 5:46,C8166,B1066,Secret Song,Saurav Das,Fantasy,1454.6,1,1454.6,Card,Delhi
O101749,5/31/2024 4:18,C7422,B1023,Hidden Garden,Karan Bose,Mystery,554.89,1,554.89,UPI,Mumbai
O101750,7/28/2023 3:23,C2528,B1012,Whispering Rivers,Saurav Bose,Fantasy,353.75,1,353.75,Cash,Pune
O101751,10/5/2024 21:36,C3507,B1081,Lost Promises - Vol 2,Sana Iyer,Fiction,1219.77,1,1219.77,Cash,Delhi
O101752,1/27/2024 0:55,C3138,B1118,Burning Sea,Arjun Verma,Children,274.95,1,274.95,NetBanking,Hyderabad
O101753,9/3/2023 23:45,C4633,B1075,Burning Cities,Vikram Gupta,Mystery,220.3,1,220.3,UPI,Bengaluru
O101754,5/10/2025 8:55,C7194,B1054,Wild Machine - Vol 4,Ananya Khan,History,1198.97,5,5994.85,UPI,Kolkata
O101755,3/26/2023 5:14,C1379,B1052,Gentle Legends,Meera Roy,Sci-Fi,1067.78,4,4271.12,Cash,Delhi
O101756,8/7/2025 21:41,C3010,B1044,Midnight Garden,Tara Mehta,Self-Help,429.8,1,429.8,Cash,Mumbai
O101757,9/26/2023 6:34,C2520,B1050,Modern Stars,Vikram Khan,Sci-Fi,1140.02,1,1140.02,Cash,Ahmedabad
O101758,7/23/2025 7:34,C7402,B1055,Lost Garden - Vol 9,Ananya Iyer,Fantasy,1222.04,1,1222.04,Cash,Ahmedabad
O101759,2/28/2024 2:40,C8971,B1054,Wild Machine - Vol 4,Ananya Khan,Fiction,495.99,2,991.98,Cash,Bengaluru
O101760,1/20/2024 11:25,C8387,B1032,Hidden Skies - Vol 3,Nisha Gupta,Biography,1268.17,2,2536.34,Card,Mumbai
O101761,1/11/2023 6:30,C1515,B1048,Lost Song,Isha Patel,Sci-Fi,1439.97,2,2879.94,Cash,Hyderabad
O101762,5/10/2024 22:21,C9953,B1098,Bright Song - Vol 5,Vikram Gupta,Fantasy,753.85,1,753.85,Cash,Mumbai
O101763,1/29/2025 9:15,C2992,B1086,Broken Legends,Rhea Bose,History,904.03,1,904.03,Card,Kolkata
O101764,1/24/2023 18:51,C9384,B1027,Burning Voices,Karan Bose,History,1051.45,1,1051.45,Card,Bengaluru
O101765,4/28/2023 7:53,C1483,B1045,Bright Sea,Saurav Das,Fantasy,135.28,2,270.56,UPI,Mumbai
O101766,3/27/2023 4:36,C5384,B1085,Forgotten Storms,Deepak Roy,Romance,1332.97,3,3998.91,UPI,Ahmedabad
O101767,9/3/2025 3:20,C6710,B1024,Lost Legends,Karan Mehta,Romance,684.13,1,684.13,UPI,Ahmedabad
O101768,3/22/2024 18:39,C7552,B1114,Crimson Forest,Rhea Das,Self-Help,1042.85,1,1042.85,Card,Chennai
O101769,7/22/2023 10:14,C7436,B1022,Crimson Dreams,Neha Verma,Mystery,932.26,3,2796.78,Cash,Chennai
O101770,3/24/2025 7:29,C8992,B1017,Shadow Promises,Tara Bose,Mystery,913.74,1,913.74,NetBanking,Ahmedabad
O101771,9/2/2024 9:53,C6222,B1056,Golden Storms,Sana Mehta,Biography,394.16,1,394.16,Cash,Pune
O101772,7/24/2023 20:38,C6782,B1043,Gentle Mirror,Rohit Gupta,Biography,409.74,2,819.48,UPI,Delhi
O101773,6/21/2023 1:13,C9378,B1039,Broken Mirror,Meera Khan,Self-Help,471.01,1,471.01,UPI,Pune
O101774,9/10/2024 23:29,C9691,B1047,Lost Rivers,Karan Iyer,Sci-Fi,897.61,1,897.61,UPI,Pune
O101775,4/28/2023 6:33,C6286,B1008,Crimson Stars - Vol 6,Priya Sharma,Fiction,1146.99,1,1146.99,NetBanking,Mumbai
O101776,9/9/2023 2:38,C4525,B1020,Gentle Echoes - Vol 7,Rhea Desai,Fantasy,1133.6,1,1133.6,UPI,Hyderabad
O101777,3/9/2025 11:26,C3003,B1076,Gentle Memory - Vol 5,Meera Sharma,Mystery,727.5,1,727.5,Cash,Hyderabad
O101778,1/4/2025 11:58,C4502,B1117,Glowing Echoes,Rohit Khan,Fiction,697.94,1,697.94,NetBanking,Hyderabad
O101779,7/29/2024 2:24,C7317,B1040,Wild Skies,Isha Bose,Romance,372.01,1,372.01,UPI,Bengaluru
O101780,8/11/2023 3:44,C5555,B1040,Wild Skies,Isha Bose,History,804.31,1,804.31,Cash,Pune
O101781,11/22/2023 11:39,C4246,B1037,Crimson Skies,Saurav Mehta,Biography,245.91,1,245.91,Card,Kolkata
O101782,5/25/2024 1:42,C5496,B1065,Crimson Skies (66),Tara Bose,Self-Help,1418.29,1,1418.29,NetBanking,Delhi
O101783,4/8/2024 6:13,C6355,B1098,Bright Song - Vol 5,Vikram Gupta,Non-Fiction,203.98,1,203.98,NetBanking,Bengaluru
O101784,1/22/2023 10:22,C1292,B1063,Shadow Forest,Meera Patel,Children,879.18,1,879.18,Cash,Ahmedabad
O101785,5/15/2023 14:39,C1606,B1108,Hidden Cities,Arjun Sharma,Sci-Fi,469.73,1,469.73,Cash,Hyderabad
O101786,3/13/2023 17:06,C2558,B1024,Lost Legends,Karan Mehta,Fiction,151.12,2,302.24,NetBanking,Chennai
O101787,11/21/2023 12:35,C7559,B1106,Ancient Song - Vol 6,Ananya Desai,Sci-Fi,930.98,1,930.98,Cash,Hyderabad
O101788,9/19/2024 1:42,C7444,B1092,Lost Echoes,Ananya Khan,Self-Help,1237.21,1,1237.21,UPI,Ahmedabad
O101789,5/19/2025 23:20,C2989,B1015,Lonely Rivers,Maya Singh,Self-Help,527.84,1,527.84,UPI,Delhi
O101790,8/18/2023 1:44,C1170,B1041,Lonely Mirror,Siddharth Verma,Fiction,369.3,1,369.3,Card,Delhi
O101791,6/1/2025 15:51,C4708,B1107,Forgotten Song - Vol 3,Nisha Mehta,Fantasy,1210.36,1,1210.36,Card,Delhi
O101792,1/11/2025 13:25,C9807,B1088,Ancient Cities,Priya Iyer,Romance,885.53,1,885.53,Cash,Kolkata
O101793,6/23/2025 1:34,C2815,B1069,Gentle Skies - Vol 9,Rahul Khan,Sci-Fi,968.67,1,968.67,Cash,Chennai
O101794,9/28/2023 11:59,C7218,B1038,Modern Machine - Vol 12,Rhea Khan,Non-Fiction,1117.12,2,2234.24,UPI,Mumbai
O101795,8/20/2024 16:46,C2964,B1115,Golden Stars - Vol 12,Ananya Gupta,Mystery,918.41,1,918.41,Card,Hyderabad
O101796,2/10/2025 21:16,C7771,B1072,Glowing Legends,Maya Iyer,Mystery,954.07,1,954.07,NetBanking,Delhi
O101797,6/24/2024 8:45,C8830,B1039,Broken Mirror,Meera Khan,History,1042.38,2,2084.76,NetBanking,Chennai
O101798,3/2/2025 17:34,C4700,B1003,Hidden Paths - Vol 4,Tara Roy,Fantasy,486.81,1,486.81,Cash,Chennai
O101799,12/29/2024 3:00,C6783,B1051,Midnight Forest,Saurav Sharma,Sci-Fi,1094.97,1,1094.97,Card,Bengaluru
O101800,3/18/2023 18:00,C1987,B1078,Gentle Dreams,Maya Das,Non-Fiction,1034.31,1,1034.31,Card,Kolkata
O101801,4/24/2024 14:01,C4078,B1012,Whispering Rivers,Saurav Bose,Romance,146.13,2,292.26,NetBanking,Delhi
O101802,8/2/2023 21:30,C9644,B1060,Ancient Storms,Tara Khan,Fantasy,516.08,2,1032.16,UPI,Chennai
O101803,11/2/2024 5:36,C9265,B1111,Gentle Forest (112),Priya Gupta,Self-Help,560.93,1,560.93,Cash,Mumbai
O101804,7/27/2025 13:14,C7317,B1093,Modern Machine,Arjun Das,Romance,473.29,1,473.29,NetBanking,Bengaluru
O101805,7/12/2023 2:29,C5552,B1041,Lonely Mirror,Siddharth Verma,Biography,1304.72,1,1304.72,NetBanking,Mumbai
O101806,9/1/2025 21:01,C2672,B1011,Hidden Machine,Rhea Roy,Sci-Fi,611.71,3,1835.13,Card,Ahmedabad
O101807,2/1/2025 4:00,C4941,B1072,Glowing Legends,Maya Iyer,Non-Fiction,1168.05,1,1168.05,Cash,Ahmedabad
O101808,10/1/2023 1:02,C8802,B1055,Lost Garden - Vol 9,Ananya Iyer,Mystery,1404.81,1,1404.81,NetBanking,Hyderabad
O101809,5/2/2023 20:02,C2377,B1063,Shadow Forest,Meera Patel,Sci-Fi,1010.29,3,3030.87,UPI,Pune
O101810,6/4/2023 14:27,C9227,B1077,Secret Dreams,Karan Iyer,Romance,635.67,2,1271.34,NetBanking,Hyderabad
O101811,3/27/2024 9:55,C7058,B1094,Lonely Pages,Karan Roy,Fiction,1073.79,4,4295.16,Cash,Kolkata
O101812,1/19/2025 15:23,C4177,B1107,Forgotten Song - Vol 3,Nisha Mehta,Biography,195.11,1,195.11,UPI,Bengaluru
O101813,6/30/2023 21:37,C5520,B1024,Lost Legends,Karan Mehta,Biography,1125.72,1,1125.72,NetBanking,Pune
O101814,11/28/2024 1:48,C5078,B1105,Bright Rivers (106),Rahul Singh,Non-Fiction,1121.31,1,1121.31,Cash,Bengaluru
O101815,2/24/2023 1:17,C5361,B1098,Bright Song - Vol 5,Vikram Gupta,Non-Fiction,709.48,1,709.48,Card,Delhi
O101816,4/14/2023 10:01,C4710,B1063,Shadow Forest,Meera Patel,History,997.14,1,997.14,NetBanking,Pune
O101817,4/14/2023 8:00,C5395,B1059,Broken Memory,Amit Verma,Biography,491.17,1,491.17,NetBanking,Bengaluru
O101818,3/15/2025 7:24,C6695,B1015,Lonely Rivers,Maya Singh,Mystery,1239.86,2,2479.72,UPI,Chennai
O101819,4/7/2023 6:44,C9245,B1014,Lost Dreams,Nisha Iyer,Fiction,1156.01,2,2312.02,NetBanking,Chennai
O101820,6/24/2023 11:28,C2137,B1054,Wild Machine - Vol 4,Ananya Khan,Romance,317.42,1,317.42,Card,Mumbai
O101821,7/10/2025 16:34,C3323,B1099,Midnight Legends,Deepak Khan,Fantasy,639.44,1,639.44,Cash,Ahmedabad
O101822,12/9/2023 0:45,C3908,B1088,Ancient Cities,Priya Iyer,Biography,1365.58,1,1365.58,UPI,Delhi
O101823,11/26/2024 0:21,C6769,B1050,Modern Stars,Vikram Khan,Mystery,462.74,1,462.74,NetBanking,Kolkata
O101824,6/13/2025 9:00,C8742,B1115,Golden Stars - Vol 12,Ananya Gupta,Self-Help,789.71,1,789.71,Cash,Kolkata
O101825,8/3/2024 10:34,C4740,B1044,Midnight Garden,Tara Mehta,Fiction,1304.14,2,2608.28,Card,Mumbai
O101826,4/13/2023 11:05,C6499,B1033,Fading Pages - Vol 7,Ananya Bose,Non-Fiction,497.43,3,1492.29,NetBanking,Ahmedabad
O101827,7/12/2024 9:22,C8970,B1017,Shadow Promises,Tara Bose,Fantasy,1423.19,1,1423.19,UPI,Hyderabad
O101828,1/14/2023 12:50,C5933,B1024,Lost Legends,Karan Mehta,Self-Help,194.15,1,194.15,UPI,Ahmedabad
O101829,10/4/2023 18:54,C1339,B1074,Whispering Stars,Siddharth Mehta,Non-Fiction,824.08,1,824.08,Card,Pune
O101830,11/6/2024 5:09,C6852,B1097,Bright Voices,Vikram Khan,Romance,207.82,1,207.82,NetBanking,Kolkata
O101831,8/14/2024 15:40,C6888,B1060,Ancient Storms,Tara Khan,Romance,309.34,4,1237.36,Card,Delhi
O101832,7/31/2025 13:45,C2768,B1020,Gentle Echoes - Vol 7,Rhea Desai,Romance,1061.38,1,1061.38,UPI,Ahmedabad
O101833,6/29/2023 9:39,C6715,B1058,Hidden Garden - Vol 4,Deepak Iyer,History,1239.67,3,3719.01,UPI,Pune
O101834,3/3/2024 10:03,C6067,B1095,Wild Paths,Deepak Bose,Children,1200.05,2,2400.1,Card,Kolkata
O101835,6/16/2024 12:29,C3014,B1108,Hidden Cities,Arjun Sharma,Children,1092.25,2,2184.5,NetBanking,Ahmedabad
O101836,9/18/2025 12:38,C5725,B1055,Lost Garden - Vol 9,Ananya Iyer,Children,1011.99,1,1011.99,Cash,Kolkata
O101837,8/7/2025 5:21,C8640,B1002,Gentle Rivers,Maya Das,Self-Help,352.86,1,352.86,Card,Chennai
O101838,7/25/2024 5:55,C5974,B1026,Glowing Empire,Ananya Verma,Children,1443.11,1,1443.11,NetBanking,Chennai
O101839,3/29/2025 10:43,C1255,B1070,Silent Rivers,Amit Verma,Non-Fiction,648.7,1,648.7,NetBanking,Kolkata
O101840,10/17/2023 21:35,C3022,B1074,Whispering Stars,Siddharth Mehta,Romance,1053.09,1,1053.09,Cash,Ahmedabad
O101841,1/6/2023 15:40,C6771,B1062,Secret Skies - Vol 7,Vikram Sharma,Sci-Fi,1113.41,1,1113.41,Cash,Kolkata
O101842,5/22/2023 12:45,C5641,B1080,Wild Mirror - Vol 9,Rohit Patel,Sci-Fi,755.58,2,1511.16,Card,Delhi
O101843,5/27/2023 7:09,C8078,B1095,Wild Paths,Deepak Bose,Sci-Fi,1405.9,3,4217.7,Cash,Chennai
O101844,2/2/2023 17:13,C6810,B1098,Bright Song - Vol 5,Vikram Gupta,Romance,1276.78,1,1276.78,Card,Pune
O101845,2/13/2024 3:34,C5280,B1060,Ancient Storms,Tara Khan,Biography,620.55,2,1241.1,UPI,Chennai
O101846,7/31/2024 15:52,C6283,B1023,Hidden Garden,Karan Bose,Mystery,312.02,1,312.02,Card,Bengaluru
O101847,5/19/2023 15:09,C4268,B1117,Glowing Echoes,Rohit Khan,Sci-Fi,1342.32,1,1342.32,UPI,Chennai
O101848,11/1/2023 20:37,C8555,B1069,Gentle Skies - Vol 9,Rahul Khan,Non-Fiction,602.37,2,1204.74,Card,Pune
O101849,4/9/2023 5:02,C9627,B1118,Burning Sea,Arjun Verma,Biography,493.1,1,493.1,NetBanking,Hyderabad
O101850,8/15/2025 13:01,C8673,B1046,Lonely Echoes - Vol 10,Rohit Iyer,History,1310.75,1,1310.75,UPI,Pune
O101851,3/6/2024 14:56,C8557,B1103,Broken Promises,Amit Khan,Self-Help,662.11,1,662.11,Cash,Kolkata
O101852,4/1/2023 5:07,C5954,B1093,Modern Machine,Arjun Das,Biography,1376.98,1,1376.98,Card,Hyderabad
O101853,9/27/2024 19:46,C5806,B1033,Fading Pages - Vol 7,Ananya Bose,Mystery,629.04,1,629.04,Cash,Pune
O101854,2/17/2024 0:13,C8582,B1092,Lost Echoes,Ananya Khan,Mystery,837.83,1,837.83,NetBanking,Kolkata
O101855,2/26/2023 9:50,C2753,B1092,Lost Echoes,Ananya Khan,Non-Fiction,165.88,1,165.88,UPI,Delhi
O101856,8/2/2024 17:31,C6428,B1024,Lost Legends,Karan Mehta,Sci-Fi,310.81,5,1554.05,Cash,Delhi
O101857,11/21/2024 18:35,C1868,B1053,Whispering Sea (54),Nisha Iyer,Children,773.65,1,773.65,Card,Mumbai
O101858,1/28/2025 18:02,C3234,B1088,Ancient Cities,Priya Iyer,History,941.01,1,941.01,Card,Mumbai
O101859,10/5/2024 11:19,C1105,B1084,Midnight Rivers,Isha Sharma,Sci-Fi,686.37,2,1372.74,NetBanking,Bengaluru
O101860,3/10/2023 0:00,C3507,B1100,Secret Stars (101),Arjun Roy,Non-Fiction,1251.13,1,1251.13,Cash,Delhi
O101861,7/29/2023 3:46,C8761,B1112,Ancient Echoes,Ananya Das,Romance,309.42,1,309.42,Cash,Ahmedabad
O101862,2/26/2023 4:26,C5913,B1118,Burning Sea,Arjun Verma,Biography,1157.17,1,1157.17,NetBanking,Ahmedabad
O101863,4/19/2025 8:33,C9957,B1097,Bright Voices,Vikram Khan,Mystery,1149.23,1,1149.23,UPI,Ahmedabad
O101864,5/7/2023 15:44,C3396,B1088,Ancient Cities,Priya Iyer,Children,720.23,3,2160.69,Cash,Mumbai
O101865,4/18/2025 23:56,C4943,B1015,Lonely Rivers,Maya Singh,Mystery,639.08,1,639.08,Card,Bengaluru
O101866,5/6/2024 10:33,C5742,B1072,Glowing Legends,Maya Iyer,Self-Help,697.38,1,697.38,Cash,Ahmedabad
O101867,11/14/2024 10:01,C7409,B1008,Crimson Stars - Vol 6,Priya Sharma,Fantasy,883.72,1,883.72,NetBanking,Delhi
O101868,3/2/2024 15:28,C3427,B1085,Forgotten Storms,Deepak Roy,Self-Help,1143.62,1,1143.62,Cash,Chennai
O101869,5/4/2023 20:32,C7380,B1037,Crimson Skies,Saurav Mehta,Self-Help,1130.61,2,2261.22,Cash,Chennai
O101870,10/22/2024 23:40,C8282,B1070,Silent Rivers,Amit Verma,Fiction,1400.83,1,1400.83,Cash,Hyderabad
O101871,4/24/2024 16:41,C5536,B1087,Crimson Echoes,Meera Roy,Mystery,544.32,1,544.32,Cash,Mumbai
O101872,5/27/2024 18:19,C4453,B1026,Glowing Empire,Ananya Verma,Fantasy,636.88,1,636.88,UPI,Pune
O101873,3/6/2023 6:21,C3480,B1027,Burning Voices,Karan Bose,History,443.37,2,886.74,UPI,Hyderabad
O101874,1/2/2025 5:05,C5560,B1059,Broken Memory,Amit Verma,Self-Help,1491.18,1,1491.18,UPI,Pune
O101875,7/27/2025 23:29,C8925,B1086,Broken Legends,Rhea Bose,Non-Fiction,1154.61,1,1154.61,NetBanking,Ahmedabad
O101876,11/5/2024 6:34,C9306,B1112,Ancient Echoes,Ananya Das,Children,660.31,2,1320.62,UPI,Mumbai
O101877,8/25/2024 21:08,C6703,B1076,Gentle Memory - Vol 5,Meera Sharma,Fantasy,1139.21,1,1139.21,NetBanking,Delhi
O101878,1/31/2023 5:47,C4796,B1060,Ancient Storms,Tara Khan,Fiction,821.76,2,1643.52,Cash,Delhi
O101879,8/14/2025 17:20,C6302,B1022,Crimson Dreams,Neha Verma,Self-Help,1046.12,1,1046.12,Card,Bengaluru
O101880,7/10/2025 6:20,C7292,B1097,Bright Voices,Vikram Khan,Non-Fiction,755.35,5,3776.75,NetBanking,Delhi
O101881,9/18/2024 9:07,C2875,B1119,Golden Echoes - Vol 4,Rahul Singh,Fiction,562.28,1,562.28,Cash,Delhi
O101882,2/20/2025 13:37,C1482,B1069,Gentle Skies - Vol 9,Rahul Khan,Self-Help,462.83,1,462.83,Card,Hyderabad
O101883,12/16/2024 16:21,C7187,B1109,Hidden Sea,Deepak Patel,Non-Fiction,669.73,2,1339.46,Card,Bengaluru
O101884,9/16/2023 17:52,C8168,B1028,Golden Song,Sana Iyer,Romance,1094.09,1,1094.09,UPI,Bengaluru
O101885,1/29/2025 5:54,C8111,B1046,Lonely Echoes - Vol 10,Rohit Iyer,Romance,676.4,1,676.4,Card,Delhi
O101886,1/25/2023 22:54,C2576,B1050,Modern Stars,Vikram Khan,Children,145.2,3,435.6,Card,Kolkata
O101887,7/3/2025 0:11,C6891,B1026,Glowing Empire,Ananya Verma,Mystery,120.82,1,120.82,NetBanking,Delhi
O101888,7/9/2023 23:22,C9653,B1112,Ancient Echoes,Ananya Das,Fantasy,308.95,1,308.95,NetBanking,Bengaluru
O101889,8/7/2024 17:14,C9205,B1070,Silent Rivers,Amit Verma,Romance,378.04,1,378.04,UPI,Hyderabad
O101890,7/10/2025 20:20,C3258,B1054,Wild Machine - Vol 4,Ananya Khan,Children,428.79,1,428.79,Cash,Ahmedabad
O101891,10/2/2024 13:41,C2161,B1092,Lost Echoes,Ananya Khan,Biography,1327.87,3,3983.61,Cash,Mumbai
O101892,11/2/2023 3:40,C2932,B1028,Golden Song,Sana Iyer,History,1136.89,1,1136.89,NetBanking,Bengaluru
O101893,9/7/2024 19:40,C6421,B1064,Hidden Skies - Vol 12,Meera Mehta,Fiction,1434.74,1,1434.74,Cash,Bengaluru
O101894,8/2/2025 9:09,C7396,B1118,Burning Sea,Arjun Verma,Sci-Fi,1490.43,1,1490.43,UPI,Delhi
O101895,9/18/2025 10:29,C2225,B1086,Broken Legends,Rhea Bose,Mystery,346.55,2,693.1,Card,Chennai
O101896,9/25/2024 2:03,C9944,B1021,Broken Song,Rhea Mehta,Biography,1110.03,1,1110.03,Cash,Ahmedabad
O101897,10/30/2024 1:05,C1528,B1056,Golden Storms,Sana Mehta,Sci-Fi,217.27,3,651.81,UPI,Pune
O101898,7/25/2023 12:10,C1973,B1000,Bright Paths,Ananya Das,Sci-Fi,1252.5,1,1252.5,Card,Bengaluru
O101899,4/16/2025 12:00,C2021,B1036,Bright Song,Deepak Desai,History,357.02,1,357.02,Card,Ahmedabad
O101900,4/4/2025 20:31,C1579,B1020,Gentle Echoes - Vol 7,Rhea Desai,Non-Fiction,1305.45,1,1305.45,UPI,Delhi
O101901,9/4/2024 22:17,C2320,B1060,Ancient Storms,Tara Khan,Biography,785.85,1,785.85,NetBanking,Mumbai
O101902,1/10/2025 1:31,C2704,B1091,Wild Stars - Vol 6,Arjun Desai,Sci-Fi,1181.06,3,3543.18,Cash,Ahmedabad
O101903,8/19/2023 23:40,C6738,B1042,Ancient Sea,Amit Mehta,History,139.83,2,279.66,NetBanking,Ahmedabad
O101904,3/11/2025 8:17,C1351,B1006,Forgotten Stars,Maya Patel,Sci-Fi,394.72,1,394.72,Cash,Kolkata
O101905,7/1/2024 22:08,C7215,B1078,Gentle Dreams,Maya Das,Romance,1331.34,4,5325.36,Cash,Ahmedabad
O101906,2/1/2024 13:44,C3051,B1077,Secret Dreams,Karan Iyer,Fiction,870.94,1,870.94,NetBanking,Pune
O101907,5/22/2023 4:12,C8175,B1018,Secret Stars,Isha Das,History,1086.59,1,1086.59,Cash,Hyderabad
O101908,7/18/2023 12:29,C8152,B1080,Wild Mirror - Vol 9,Rohit Patel,Fantasy,814.11,2,1628.22,Cash,Bengaluru
O101909,4/5/2023 21:25,C1164,B1031,Ancient Mirror,Amit Desai,Romance,687.05,1,687.05,Card,Pune
O101910,8/4/2024 1:40,C1244,B1110,Golden Skies,Meera Patel,History,874.38,1,874.38,Card,Kolkata
O101911,2/28/2023 4:36,C8185,B1017,Shadow Promises,Tara Bose,Non-Fiction,424.08,1,424.08,Card,Chennai
O101912,11/18/2023 12:43,C5001,B1022,Crimson Dreams,Neha Verma,Fiction,497.83,4,1991.32,UPI,Mumbai
O101913,2/12/2024 17:25,C3005,B1043,Gentle Mirror,Rohit Gupta,Children,1457.1,2,2914.2,Cash,Delhi
O101914,8/18/2025 19:47,C4372,B1035,Gentle Paths,Karan Iyer,Sci-Fi,366.97,1,366.97,NetBanking,Hyderabad
O101915,3/30/2024 11:01,C7011,B1056,Golden Storms,Sana Mehta,Romance,1093.51,1,1093.51,UPI,Bengaluru
O101916,7/3/2025 9:44,C6224,B1096,Gentle Cities,Rahul Desai,History,820.73,1,820.73,Cash,Kolkata
O101917,7/11/2025 14:57,C8966,B1079,Hidden Dreams,Rhea Bose,Fantasy,1189.05,1,1189.05,UPI,Delhi
O101918,7/22/2025 4:59,C9535,B1078,Gentle Dreams,Maya Das,Romance,986.79,1,986.79,Card,Chennai
O101919,8/4/2023 4:28,C7101,B1096,Gentle Cities,Rahul Desai,History,1413.59,3,4240.77,Card,Kolkata
O101920,12/16/2024 16:01,C8434,B1002,Gentle Rivers,Maya Das,Romance,1258.97,1,1258.97,Cash,Kolkata
O101921,5/6/2025 1:13,C5428,B1042,Ancient Sea,Amit Mehta,Self-Help,215.2,1,215.2,UPI,Pune
O101922,4/27/2025 3:04,C1978,B1013,Midnight Sea,Neha Roy,Sci-Fi,1045.87,3,3137.61,UPI,Pune
O101923,1/20/2023 13:55,C7302,B1009,Bright Rivers,Saurav Roy,Self-Help,324.79,1,324.79,NetBanking,Kolkata
O101924,7/30/2023 13:48,C4021,B1099,Midnight Legends,Deepak Khan,Romance,881.12,1,881.12,NetBanking,Kolkata
O101925,2/2/2023 19:43,C6698,B1096,Gentle Cities,Rahul Desai,Sci-Fi,391.23,1,391.23,Cash,Hyderabad
O101926,4/9/2025 21:30,C4547,B1041,Lonely Mirror,Siddharth Verma,Sci-Fi,898.3,3,2694.9,Cash,Hyderabad
O101927,3/20/2024 15:33,C1935,B1079,Hidden Dreams,Rhea Bose,Children,1079.89,1,1079.89,Cash,Pune
O101928,5/29/2025 19:28,C8594,B1026,Glowing Empire,Ananya Verma,Sci-Fi,1102.77,1,1102.77,NetBanking,Chennai
O101929,9/10/2025 13:52,C8656,B1058,Hidden Garden - Vol 4,Deepak Iyer,Mystery,1224.49,1,1224.49,Card,Mumbai
O101930,10/15/2023 9:59,C2401,B1035,Gentle Paths,Karan Iyer,Fiction,833.35,1,833.35,Card,Chennai
O101931,8/7/2024 14:22,C1632,B1088,Ancient Cities,Priya Iyer,Fantasy,1063.06,1,1063.06,UPI,Hyderabad
